API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Fri Apr 10 21:16:47 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Artemis II (spacecraft) (-1024) {source: Artemis_II_merged}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 02:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:30:00.0000 TDB
Step-size       : 30 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260410.p260707
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-APR-10. PREDICTS-> 2026-JUL-06
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2461137.541666667, A.D. 2026-Apr-07 01:00:00.0000, -1.337371997029654E+05, -3.876880432605309E+05, -3.681774350613556E+04, -1.142609087859053E-01,  4.082536260321908E-01, -3.851968341464217E-02,
2461137.562500000, A.D. 2026-Apr-07 01:30:00.0000, -1.338883552411896E+05, -3.869349786755103E+05, -3.688423588716760E+04, -5.562341220944015E-02,  4.266055006478475E-01, -3.545578626091550E-02,
2461137.583333333, A.D. 2026-Apr-07 02:00:00.0000, -1.339439385562931E+05, -3.861573978054863E+05, -3.694569916067479E+04, -7.781363664522566E-03,  4.363161420917546E-01, -3.291558228963301E-02,
2461137.604166667, A.D. 2026-Apr-07 02:30:00.0000, -1.339216773266412E+05, -3.853670868340517E+05, -3.700298415070589E+04,  3.120776758327452E-02,  4.412294782067793E-01, -3.079604866699787E-02,
2461137.625000000, A.D. 2026-Apr-07 03:00:00.0000, -1.338357544138735E+05, -3.845705069704900E+05, -3.705675984089455E+04,  6.324476820232809E-02,  4.435530262944960E-01, -2.900203887768152E-02,
2461137.645833333, A.D. 2026-Apr-07 03:30:00.0000, -1.336972260867558E+05, -3.837710918968637E+05, -3.710754090156135E+04,  8.988640847992729E-02,  4.445325465876071E-01, -2.745766730502050E-02,
2461137.666666667, A.D. 2026-Apr-07 04:00:00.0000, -1.335146751691724E+05, -3.829705692543451E+05, -3.715572242013991E+04,  1.123318781643050E-01,  4.448698509134449E-01, -2.610540828498503E-02,
2461137.687500000, A.D. 2026-Apr-07 04:30:00.0000, -1.332948013777903E+05, -3.821697048793618E+05, -3.720160965211841E+04,  1.314865333822261E-01,  4.449608566886984E-01, -2.490230939354970E-02,
2461137.708333333, A.D. 2026-Apr-07 05:00:00.0000, -1.330428857588338E+05, -3.813687224503681E+05, -3.724544082333590E+04,  1.480322164743451E-01,  4.450282079910867E-01, -2.381628764960339E-02,
2461137.729166667, A.D. 2026-Apr-07 05:30:00.0000, -1.327631385303932E+05, -3.805675423806048E+05, -3.728740393362299E+04,  1.624853394199288E-01,  4.451952944215745E-01, -2.282319946430936E-02,
2461137.750000000, A.D. 2026-Apr-07 06:00:00.0000, -1.324589554280896E+05, -3.797659193422024E+05, -3.732764900019777E+04,  1.752406892035099E-01,  4.455280491890293E-01, -2.190468186352487E-02,
2461137.770833333, A.D. 2026-Apr-07 06:30:00.0000, -1.321331063335033E+05, -3.789635221612011E+05, -3.736629698925256E+04,  1.866033691645731E-01,  4.460589110892085E-01, -2.104660201447650E-02,
2461137.791666667, A.D. 2026-Apr-07 07:00:00.0000, -1.317878748297885E+05, -3.781599804443858E+05, -3.740344637834595E+04,  1.968118492462678E-01,  4.468007713533896E-01, -2.023795049827079E-02,
2461137.812500000, A.D. 2026-Apr-07 07:30:00.0000, -1.314251623594977E+05, -3.773549117181706E+05, -3.743917802622027E+04,  2.060546062050544E-01,  4.477552022575405E-01, -1.947004898650898E-02,
2461137.833333333, A.D. 2026-Apr-07 08:00:00.0000, -1.310465667645812E+05, -3.765479370110594E+05, -3.747355882683181E+04,  2.144822083088193E-01,  4.489173641394988E-01, -1.873597871659544E-02,
2461137.854166667, A.D. 2026-Apr-07 08:30:00.0000, -1.306534421500649E+05, -3.757386895190811E+05, -3.750664448252798E+04,  2.222161656813780E-01,  4.502789525679745E-01, -1.803016424650405E-02,
2461137.875000000, A.D. 2026-Apr-07 09:00:00.0000, -1.302469450059581E+05, -3.749268191116625E+05, -3.753848163242004E+04,  2.293554773171271E-01,  4.518299718804764E-01, -1.734806701614794E-02,
2461137.895833333, A.D. 2026-Apr-07 09:30:00.0000, -1.298280701149248E+05, -3.741119943367320E+05, -3.756910950365108E+04,  2.359815229153671E-01,  4.535597981679760E-01, -1.668595730873415E-02,
2461137.916666667, A.D. 2026-Apr-07 10:00:00.0000, -1.293976786106163E+05, -3.732939030344578E+05, -3.759856109426539E+04,  2.417432340181833E-01,  4.556880350719004E-01, -1.630151940891175E-02,
2461137.937500000, A.D. 2026-Apr-07 10:30:00.0000, -1.289509714722144E+05, -3.724752389448358E+05, -3.762341954273359E+04,  2.480805872638929E-01,  4.574822630270337E-01, -1.533818274763038E-02,
2461137.958333333, A.D. 2026-Apr-07 11:00:00.0000, -1.284994734305364E+05, -3.716498092628450E+05, -3.765046999881772E+04,  2.535304222642505E-01,  4.596857597002407E-01, -1.471973484136643E-02,
2461137.979166667, A.D. 2026-Apr-07 11:30:00.0000, -1.280384430322065E+05, -3.708202867123521E+05, -3.767641674001927E+04,  2.586782604419524E-01,  4.620284418473476E-01, -1.411154890802235E-02,
2461138.000000000, A.D. 2026-Apr-07 12:00:00.0000, -1.275683922468441E+05, -3.699864283983407E+05, -3.770127677987154E+04,  2.635583467462280E-01,  4.645019361998164E-01, -1.351204523480068E-02,
2461138.020833333, A.D. 2026-Apr-07 12:30:00.0000, -1.270897759366233E+05, -3.691480058845542E+05, -3.772506449272562E+04,  2.682000442079214E-01,  4.670985480333761E-01, -1.291986402254056E-02,
2461138.041666667, A.D. 2026-Apr-07 13:00:00.0000, -1.266029998640585E+05, -3.683048039921381E+05, -3.774779197401612E+04,  2.726286690264912E-01,  4.698112358849472E-01, -1.233382726576907E-02,
2461138.062500000, A.D. 2026-Apr-07 13:30:00.0000, -1.261084273512097E+05, -3.674566196565863E+05, -3.776946933895635E+04,  2.768661612557453E-01,  4.726335740573987E-01, -1.175290816252542E-02,
2461138.083333333, A.D. 2026-Apr-07 14:00:00.0000, -1.256063848514935E+05, -3.666032608574081E+05, -3.779010497169876E+04,  2.809316274330703E-01,  4.755597099651038E-01, -1.117620641831635E-02,
2461138.104166667, A.D. 2026-Apr-07 14:30:00.0000, -1.250971666385685E+05, -3.657445456260668E+05, -3.780970573435340E+04,  2.848417826818330E-01,  4.785843197760550E-01, -1.060292814634015E-02,
2461138.125000000, A.D. 2026-Apr-07 15:00:00.0000, -1.245810387742846E+05, -3.648803011339455E+05, -3.782827714323369E+04,  2.886113129649130E-01,  4.817025646697123E-01, -1.003236942286514E-02,
2461138.145833333, A.D. 2026-Apr-07 15:30:00.0000, -1.240582424837432E+05, -3.640103628573773E+05, -3.784582351819993E+04,  2.922531740880314E-01,  4.849100492435792E-01, -9.463902734481805E-03,
2461138.166666667, A.D. 2026-Apr-07 16:00:00.0000, -1.235289970396986E+05, -3.631345738150643E+05, -3.786234810978446E+04,  2.957788392372347E-01,  4.882027820388576E-01, -8.896965745048530E-03,
2461138.187500000, A.D. 2026-Apr-07 16:30:00.0000, -1.229935022395634E+05, -3.622527838737724E+05, -3.787785320783872E+04,  2.991985059366182E-01,  4.915771397590208E-01, -8.331051944356571E-03,
2461138.208333333, A.D. 2026-Apr-07 17:00:00.0000, -1.224519405413325E+05, -3.613648491160251E+05, -3.789234023475638E+04,  3.025212690857040E-01,  4.950298340251981E-01, -7.765702804685776E-03,
2461138.229166667, A.D. 2026-Apr-07 17:30:00.0000, -1.219044789133777E+05, -3.604706312649904E+05, -3.790580982574639E+04,  3.057552669389146E-01,  4.985578812366808E-01, -7.200501342213644E-03,
2461138.250000000, A.D. 2026-Apr-07 18:00:00.0000, -1.213512704419864E+05, -3.595699971605486E+05, -3.791826189974487E+04,  3.089078045007608E-01,  5.021585752871912E-01, -6.635067393414712E-03,
2461138.270833333, A.D. 2026-Apr-07 18:30:00.0000, -1.207924557346676E+05, -3.586628182821556E+05, -3.792969571734987E+04,  3.119854582659817E-01,  5.058294632579292E-01, -6.069049325073794E-03,
2461138.291666667, A.D. 2026-Apr-07 19:00:00.0000, -1.202281510171480E+05, -3.577490173458477E+05, -3.794009256117912E+04,  3.154099162551722E-01,  5.080810817854416E-01, -4.953592370426113E-03,
2461138.312500000, A.D. 2026-Apr-07 19:30:00.0000, -1.196583327412391E+05, -3.568288226570480E+05, -3.794939149616468E+04,  3.179764474602751E-01,  5.133367014660861E-01, -4.962049275793079E-03,
2461138.333333333, A.D. 2026-Apr-07 20:00:00.0000, -1.190833688632931E+05, -3.559013440361556E+05, -3.795781077417130E+04,  3.208629066076389E-01,  5.172056472431973E-01, -4.392433725669387E-03,
2461138.354166667, A.D. 2026-Apr-07 20:30:00.0000, -1.185032588200357E+05, -3.549668448318694E+05, -3.796520320754289E+04,  3.236951150496989E-01,  5.211370901064444E-01, -3.821068637538477E-03,
2461138.375000000, A.D. 2026-Apr-07 21:00:00.0000, -1.179180965626980E+05, -3.540252139041908E+05, -3.797156542397778E+04,  3.264771226387920E-01,  5.251295505753556E-01, -3.247708524377696E-03,
2461138.395833333, A.D. 2026-Apr-07 21:30:00.0000, -1.173280166012780E+05, -3.530763533040075E+05, -3.797691227110825E+04,  3.287647098571860E-01,  5.290798320472522E-01, -2.850725449562969E-03,
2461138.416666667, A.D. 2026-Apr-07 22:00:00.0000, -1.167330216665407E+05, -3.521201479344812E+05, -3.798122715235436E+04,  3.319067278212329E-01,  5.332877966362455E-01, -2.103682958522840E-03,
2461138.437500000, A.D. 2026-Apr-07 22:30:00.0000, -1.161331966058963E+05, -3.511564871767613E+05, -3.798449157374307E+04,  3.345591431203988E-01,  5.374558675134976E-01, -1.522992253084859E-03,
2461138.458333333, A.D. 2026-Apr-07 23:00:00.0000, -1.155286310195881E+05, -3.501852729255464E+05, -3.798670821041839E+04,  3.371744371208095E-01,  5.416804183871067E-01, -9.394450674217181E-04,
2461138.479166667, A.D. 2026-Apr-07 23:30:00.0000, -1.149193893143515E+05, -3.492064042881058E+05, -3.798787174667932E+04,  3.397552542057167E-01,  5.459606099478325E-01, -3.528492676626582E-04,
2461138.500000000, A.D. 2026-Apr-08 00:00:00.0000, -1.143055314414975E+05, -3.482197817499958E+05, -3.798797662550198E+04,  3.422982921050648E-01,  5.502976115214949E-01,  2.323033602324442E-04,
2461138.520833333, A.D. 2026-Apr-08 00:30:00.0000, -1.136876796811108E+05, -3.472251177070889E+05, -3.798747866825720E+04,  3.444511921027615E-01,  5.548094570155870E-01,  5.271346909730690E-04,
2461138.541666667, A.D. 2026-Apr-08 01:00:00.0000, -1.130654213328461E+05, -3.462224699434062E+05, -3.798599321560042E+04,  3.469425268705443E-01,  5.592525235533868E-01,  1.123982561914871E-03,
2461138.562500000, A.D. 2026-Apr-08 01:30:00.0000, -1.124387020166624E+05, -3.452117766819066E+05, -3.798343006916995E+04,  3.494081366704769E-01,  5.637488266592005E-01,  1.724600084321792E-03,
2461138.583333333, A.D. 2026-Apr-08 02:00:00.0000, -1.118075663835912E+05, -3.441929424646692E+05, -3.797978229415719E+04,  3.518498377253511E-01,  5.682979700331914E-01,  2.329152736815110E-03,
2461138.604166667, A.D. 2026-Apr-08 02:30:00.0000, -1.111720559276409E+05, -3.431658724808500E+05, -3.797504266074509E+04,  3.542693236899670E-01,  5.728996305038061E-01,  2.937802925184280E-03,
2461138.625000000, A.D. 2026-Apr-08 03:00:00.0000, -1.105322091960602E+05, -3.421304724383653E+05, -3.796920364913298E+04,  3.566681766831293E-01,  5.775535539720456E-01,  3.550710535605905E-03,
2461138.645833333, A.D. 2026-Apr-08 03:30:00.0000, -1.098880619812130E+05, -3.410866484431696E+05, -3.796225745360840E+04,  3.590478771285164E-01,  5.822595516946952E-01,  4.168033441645208E-03,
2461138.666666667, A.D. 2026-Apr-08 04:00:00.0000, -1.092396474956294E+05, -3.400343068848295E+05, -3.795419598574513E+04,  3.614098126242393E-01,  5.870174969957261E-01,  4.789927972522590E-03,
2461138.687500000, A.D. 2026-Apr-08 04:30:00.0000, -1.085869965315385E+05, -3.389733543271142E+05, -3.794501087679063E+04,  3.637552859126977E-01,  5.918273222950043E-01,  5.416549340440058E-03,
2461138.708333333, A.D. 2026-Apr-08 05:00:00.0000, -1.079274763983813E+05, -3.379040036432290E+05, -3.793770909994394E+04,  3.661452079260604E-01,  5.966967914483648E-01,  5.963111058186338E-03,
2461138.729166667, A.D. 2026-Apr-08 05:30:00.0000, -1.072663284755216E+05, -3.368255349801276E+05, -3.792640331427996E+04,  3.684613402877690E-01,  6.016103816327715E-01,  6.599725629566150E-03,
2461138.750000000, A.D. 2026-Apr-08 06:00:00.0000, -1.066010233703072E+05, -3.357381750655498E+05, -3.791394697198813E+04,  3.707644756673626E-01,  6.065759797464303E-01,  7.241533027247532E-03,
2461138.770833333, A.D. 2026-Apr-08 06:30:00.0000, -1.059315835429838E+05, -3.346418301621589E+05, -3.790033058697957E+04,  3.730556426464750E-01,  6.115937307466210E-01,  7.888687781590742E-03,
2461138.791666667, A.D. 2026-Apr-08 07:00:00.0000, -1.052580296526931E+05, -3.335364062279807E+05, -3.788554439446330E+04,  3.753358146726419E-01,  6.166638279917699E-01,  8.541345083734553E-03,
2461138.812500000, A.D. 2026-Apr-08 07:30:00.0000, -1.045803806525901E+05, -3.324218088303743E+05, -3.786957834948637E+04,  3.776059144519172E-01,  6.217865118188668E-01,  9.199661080494359E-03,
2461138.833333333, A.D. 2026-Apr-08 08:00:00.0000, -1.038986538776572E+05, -3.312979430629074E+05, -3.785242212495249E+04,  3.798668178398040E-01,  6.269620680535442E-01,  9.863793162805307E-03,
2461138.854166667, A.D. 2026-Apr-08 08:30:00.0000, -1.032128651256273E+05, -3.301647134643754E+05, -3.783406510913791E+04,  3.821193577565049E-01,  6.321908273419609E-01,  1.053390024131090E-02,
2461138.875000000, A.D. 2026-Apr-08 09:00:00.0000, -1.025230287311996E+05, -3.290220239389697E+05, -3.781449640270681E+04,  3.843643273827573E-01,  6.374731639703035E-01,  1.121014301759823E-02,
2461138.895833333, A.D. 2026-Apr-08 09:30:00.0000, -1.018291576351431E+05, -3.278697776790637E+05, -3.779370481526828E+04,  3.866024827733112E-01,  6.428094943365011E-01,  1.189268422585646E-02,
2461138.916666667, A.D. 2026-Apr-08 10:00:00.0000, -1.011312634474863E+05, -3.267078770882226E+05, -3.777167886145237E+04,  3.888345467815467E-01,  6.482002781673658E-01,  1.258168892474759E-02,
2461138.937500000, A.D. 2026-Apr-08 10:30:00.0000, -1.004293565062866E+05, -3.255362237059504E+05, -3.774840675654108E+04,  3.910612104863974E-01,  6.536460160948521E-01,  1.327732471239274E-02,
2461138.958333333, A.D. 2026-Apr-08 11:00:00.0000, -9.972344593198948E+04, -3.243547181333008E+05, -3.772387641165103E+04,  3.932831361315510E-01,  6.591472502257435E-01,  1.397976199484710E-02,
2461138.979166667, A.D. 2026-Apr-08 11:30:00.0000, -9.901353967726871E+04, -3.231632599583594E+05, -3.769807542845597E+04,  3.955009591936575E-01,  6.647045636847883E-01,  1.468917422768520E-02,
2461139.000000000, A.D. 2026-Apr-08 12:00:00.0000, -9.829964457351901E+04, -3.219617476828020E+05, -3.767099109347697E+04,  3.977152903784476E-01,  6.703185804438807E-01,  1.540573816602073E-02,
2461139.020833333, A.D. 2026-Apr-08 12:30:00.0000, -9.758176637387469E+04, -3.207500786486311E+05, -3.764261037192841E+04,  3.999267175005850E-01,  6.759899653219523E-01,  1.612963411056284E-02,
2461139.041666667, A.D. 2026-Apr-08 13:00:00.0000, -9.685990979254562E+04, -3.195281489641020E+05, -3.761291990109658E+04,  4.021358072980272E-01,  6.817194242116863E-01,  1.686104616302023E-02,
2461139.062500000, A.D. 2026-Apr-08 13:30:00.0000, -9.613407854187797E+04, -3.182958534306097E+05, -3.758190598329397E+04,  4.043431064308906E-01,  6.875077032564234E-01,  1.760016245505525E-02,
2461139.083333333, A.D. 2026-Apr-08 14:00:00.0000, -9.540427536597458E+04, -3.170530854680247E+05, -3.754955457832667E+04,  4.065491441549866E-01,  6.933555911458283E-01,  1.834717545606795E-02,
2461139.104166667, A.D. 2026-Apr-08 14:30:00.0000, -9.467050207219482E+04, -3.157997370401900E+05, -3.751585129551169E+04,  4.087544324907993E-01,  6.992639174592752E-01,  1.910228218183674E-02,
2461139.125000000, A.D. 2026-Apr-08 15:00:00.0000, -9.392969551885972E+04, -3.145365738984623E+05, -3.748191463162855E+04,  4.110510632861674E-01,  7.052029847433418E-01,  1.983192635824332E-02,
2461139.145833333, A.D. 2026-Apr-08 15:30:00.0000, -9.318781898230576E+04, -3.132617892590009E+05, -3.744552371615259E+04,  4.132562766031418E-01,  7.112348417681625E-01,  2.060385903805173E-02,
2461139.166666667, A.D. 2026-Apr-08 16:00:00.0000, -9.244197250606102E+04, -3.119760905589964E+05, -3.740773550935580E+04,  4.154621844652238E-01,  7.173298819331256E-01,  2.138450812936687E-02,
2461139.187500000, A.D. 2026-Apr-08 16:30:00.0000, -9.169215442711739E+04, -3.106793631736360E+05, -3.736853412631695E+04,  4.176692437293524E-01,  7.234891074683298E-01,  2.217409169927531E-02,
2461139.208333333, A.D. 2026-Apr-08 17:00:00.0000, -9.093836227013162E+04, -3.093714906333623E+05, -3.732790328424284E+04,  4.198779000725094E-01,  7.297135656362850E-01,  2.297283380069348E-02,
2461139.229166667, A.D. 2026-Apr-08 17:30:00.0000, -9.018059276713087E+04, -3.080523545426726E+05, -3.728582629143506E+04,  4.220885888876932E-01,  7.360043496713855E-01,  2.378096478404168E-02,
2461139.250000000, A.D. 2026-Apr-08 18:00:00.0000, -8.941884187491104E+04, -3.067218344958411E+05, -3.724228603564842E+04,  4.243017361222412E-01,  7.423625998183546E-01,  2.459872161953436E-02,
2461139.270833333, A.D. 2026-Apr-08 18:30:00.0000, -8.865310479144784E+04, -3.053798079915062E+05, -3.719726497188059E+04,  4.265177590848243E-01,  7.487895045073464E-01,  2.542634823393902E-02,
2461139.291666667, A.D. 2026-Apr-08 19:00:00.0000, -8.788337597092130E+04, -3.040261503450882E+05, -3.715074510954980E+04,  4.287370671982768E-01,  7.552863016232497E-01,  2.626409585932199E-02,
2461139.312500000, A.D. 2026-Apr-08 19:30:00.0000, -8.710964913692119E+04, -3.026607345979439E+05, -3.710270799899679E+04,  4.309600626991060E-01,  7.618542798660417E-01,  2.711222339808989E-02,
2461139.333333333, A.D. 2026-Apr-08 20:00:00.0000, -8.633191729517888E+04, -3.012834314252923E+05, -3.705313471736420E+04,  4.331871413007218E-01,  7.684947802268447E-01,  2.797099780171286E-02,
2461139.354166667, A.D. 2026-Apr-08 20:30:00.0000, -8.555017274437235E+04, -2.998941090400253E+05, -3.700200585372570E+04,  4.354186928365789E-01,  7.752091976091574E-01,  2.884069447481163E-02,
2461139.375000000, A.D. 2026-Apr-08 21:00:00.0000, -8.476440708633592E+04, -2.984926330944300E+05, -3.694930149351369E+04,  4.376551018437684E-01,  7.819989825272270E-01,  2.972159768636384E-02,
2461139.395833333, A.D. 2026-Apr-08 21:30:00.0000, -8.397461123523358E+04, -2.970788665787222E+05, -3.689500120217855E+04,  4.398967481259279E-01,  7.888656429451132E-01,  3.061400101055156E-02,
2461139.416666667, A.D. 2026-Apr-08 22:00:00.0000, -8.318077542522534E+04, -2.956526697152228E+05, -3.683908400800580E+04,  4.421440072931807E-01,  7.958107462627415E-01,  3.151820778605763E-02,
2461139.437500000, A.D. 2026-Apr-08 22:30:00.0000, -8.238288921797826E+04, -2.942138998502587E+05, -3.678152838413721E+04,  4.443972512657643E-01,  8.028359214113635E-01,  3.243453159919019E-02,
2461139.458333333, A.D. 2026-Apr-08 23:00:00.0000, -8.158094150850333E+04, -2.927624113407352E+05, -3.672231222964650E+04,  4.466568487665869E-01,  8.099428611303805E-01,  3.336329679290018E-02,
2461139.479166667, A.D. 2026-Apr-08 23:30:00.0000, -8.077492053067256E+04, -2.912980554374661E+05, -3.666141284971066E+04,  4.489231657230049E-01,  8.171333242647050E-01,  3.430483899870868E-02,
2461139.500000000, A.D. 2026-Apr-09 00:00:00.0000, -7.996481386193547E+04, -2.898206801640505E+05, -3.659880693479408E+04,  4.511965658140137E-01,  8.244091385255684E-01,  3.525950570902964E-02,
2461139.520833333, A.D. 2026-Apr-09 00:30:00.0000, -7.915060842673761E+04, -2.883301301900242E+05, -3.653447053874667E+04,  4.534774107729807E-01,  8.317722030163596E-01,  3.622765686684981E-02,
2461139.541666667, A.D. 2026-Apr-09 01:00:00.0000, -7.833229050001223E+04, -2.868262467004032E+05, -3.646837905586048E+04,  4.557660609221146E-01,  8.392244913905461E-01,  3.720966550430399E-02,
2461139.562500000, A.D. 2026-Apr-09 01:30:00.0000, -7.750984570913186E+04, -2.853088672582618E+05, -3.640050719669269E+04,  4.580628750544608E-01,  8.467680540665115E-01,  3.820591837103460E-02,
2461139.583333333, A.D. 2026-Apr-09 02:00:00.0000, -7.668325903606384E+04, -2.837778256632027E+05, -3.633082896272679E+04,  4.603682119037050E-01,  8.544050234694428E-01,  3.921681672635707E-02,
2461139.604166667, A.D. 2026-Apr-09 02:30:00.0000, -7.585251481800103E+04, -2.822329518020864E+05, -3.625931761965663E+04,  4.626824291711805E-01,  8.621376152046333E-01,  4.024277698051432E-02,
2461139.625000000, A.D. 2026-Apr-09 03:00:00.0000, -7.501759674805256E+04, -2.806740714943946E+05, -3.618594566933508E+04,  4.650058846898672E-01,  8.699681333057852E-01,  4.128423155762012E-02,
2461139.645833333, A.D. 2026-Apr-09 03:30:00.0000, -7.417848787531699E+04, -2.791010063306219E+05, -3.611068482025439E+04,  4.673389364703932E-01,  8.778989737181251E-01,  4.234162970926553E-02,
2461139.666666667, A.D. 2026-Apr-09 04:00:00.0000, -7.333517060386375E+04, -2.775135735022657E+05, -3.603350595641931E+04,  4.696819430088617E-01,  8.859326285487431E-01,  4.341543841226658E-02,
2461139.687500000, A.D. 2026-Apr-09 04:30:00.0000, -7.248762669203387E+04, -2.759115856255233E+05, -3.595437910463830E+04,  4.720352635745558E-01,  8.940716905903632E-01,  4.450614331582592E-02,
2461139.708333333, A.D. 2026-Apr-09 05:00:00.0000, -7.163583725036742E+04, -2.742948505549595E+05, -3.587327339997351E+04,  4.743992585073947E-01,  9.023188581792501E-01,  4.561424975405887E-02,
2461139.729166667, A.D. 2026-Apr-09 05:30:00.0000, -7.077978273995990E+04, -2.726631711899332E+05, -3.579015704939830E+04,  4.767742892834378E-01,  9.106769399653801E-01,  4.674028380287959E-02,
2461139.750000000, A.D. 2026-Apr-09 06:00:00.0000, -6.991944296957452E+04, -2.710163452699832E+05, -3.570499729338282E+04,  4.791607190691323E-01,  9.191488609743279E-01,  4.788479345598345E-02,
2461139.770833333, A.D. 2026-Apr-09 06:30:00.0000, -6.905479709289785E+04, -2.693541651611116E+05, -3.561776036540157E+04,  4.815589127265406E-01,  9.277376680272742E-01,  4.904834982639467E-02,
2461139.791666667, A.D. 2026-Apr-09 07:00:00.0000, -6.818582360542602E+04, -2.676764176312631E+05, -3.552841144917361E+04,  4.839692368875188E-01,  9.364465357044641E-01,  5.023154843501965E-02,
2461139.812500000, A.D. 2026-Apr-09 07:30:00.0000, -6.731250034048464E+04, -2.659828836132451E+05, -3.543691463342283E+04,  4.863920603899113E-01,  9.452787734672560E-01,  5.143501063081257E-02,
2461139.833333333, A.D. 2026-Apr-09 08:00:00.0000, -6.643480446577816E+04, -2.642733379569275E+05, -3.534323286413279E+04,  4.888277542819934E-01,  9.542378324397847E-01,  5.265938506216372E-02,
2461139.854166667, A.D. 2026-Apr-09 08:30:00.0000, -6.555271247877396E+04, -2.625475491665261E+05, -3.524732789393589E+04,  4.912766919854474E-01,  9.633273130250275E-01,  5.390534927381779E-02,
2461139.875000000, A.D. 2026-Apr-09 09:00:00.0000, -6.466620020279501E+04, -2.608052791256151E+05, -3.514916022863347E+04,  4.937392494030057E-01,  9.725509729879145E-01,  5.517361141127980E-02,
2461139.895833333, A.D. 2026-Apr-09 09:30:00.0000, -6.376721446531943E+04, -2.590495652472139E+05, -3.505706619773160E+04,  4.963557840845621E-01,  9.818258427302493E-01,  5.630320936676741E-02,
2461139.916666667, A.D. 2026-Apr-09 10:00:00.0000, -6.287153471559715E+04, -2.572737469422237E+05, -3.495454018780548E+04,  4.988463628196433E-01,  9.913296566128575E-01,  5.761861728108586E-02,
2461139.937500000, A.D. 2026-Apr-09 10:30:00.0000, -6.197135871409011E+04, -2.554806906036152E+05, -3.484962439233104E+04,  5.013516836581309E-01,  1.000979943778846E+00,  5.895866516184617E-02,
2461139.958333333, A.D. 2026-Apr-09 11:00:00.0000, -6.106665957885369E+04, -2.536701285789890E+05, -3.474227369970435E+04,  5.038721313643280E-01,  1.010781182219513E+00,  6.032420371065439E-02,
2461139.979166667, A.D. 2026-Apr-09 11:30:00.0000, -6.015740973196242E+04, -2.518417849685299E+05, -3.463244143019406E+04,  5.064080945975804E-01,  1.020738059973511E+00,  6.171612502782109E-02,
2461140.000000000, A.D. 2026-Apr-09 12:00:00.0000, -5.924358089483496E+04, -2.499953752404892E+05, -3.452007925935207E+04,  5.089599635235612E-01,  1.030855482821013E+00,  6.313536496895017E-02,
2461140.020833333, A.D. 2026-Apr-09 12:30:00.0000, -5.832514408425249E+04, -2.481306058247112E+05, -3.440513713656821E+04,  5.115281307909111E-01,  1.041138589798059E+00,  6.458290611871004E-02,
2461140.041666667, A.D. 2026-Apr-09 13:00:00.0000, -5.740206960814086E+04, -2.462471736801921E+05, -3.428756319824277E+04,  5.141129910932495E-01,  1.051592767015460E+00,  6.605978082705199E-02,
2461140.062500000, A.D. 2026-Apr-09 13:30:00.0000, -5.647432706258965E+04, -2.443447658376507E+05, -3.416730367532697E+04,  5.167149408864063E-01,  1.062223662994068E+00,  6.756707451706762E-02,
2461140.083333333, A.D. 2026-Apr-09 14:00:00.0000, -5.554188532849195E+04, -2.424230589114587E+05, -3.404430279454570E+04,  5.193343780391286E-01,  1.073037205242137E+00,  6.910592926967779E-02,
2461140.104166667, A.D. 2026-Apr-09 14:30:00.0000, -5.460471256987502E+04, -2.404817185825778E+05, -3.391850267303427E+04,  5.219717013936700E-01,  1.084039618147859E+00,  7.067754770194584E-02,
2461140.125000000, A.D. 2026-Apr-09 15:00:00.0000, -5.366277623211772E+04, -2.385203990459715E+05, -3.378984320556981E+04,  5.246273102301179E-01,  1.095237442320857E+00,  7.228319717675785E-02,
2461140.145833333, A.D. 2026-Apr-09 15:30:00.0000, -5.271604304221519E+04, -2.365387424238284E+05, -3.365826194403840E+04,  5.273016036377536E-01,  1.106637555563399E+00,  7.392421437610819E-02,
2461140.166666667, A.D. 2026-Apr-09 16:00:00.0000, -5.176447900931661E+04, -2.345363781374710E+05, -3.352369396818543E+04,  5.299949797140278E-01,  1.118247195498691E+00,  7.560201026561081E-02,
2461140.187500000, A.D. 2026-Apr-09 16:30:00.0000, -5.080804942777051E+04, -2.325129222387959E+05, -3.338607174716788E+04,  5.327078346987568E-01,  1.130073984280627E+00,  7.731807551359221E-02,
