API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Fri Apr 10 21:30:18 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Mar-28 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-15 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260410.p260707
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-APR-10. PREDICTS-> 2026-JUL-06
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2461136.916666667, A.D. 2026-Apr-06 10:00:00.0000, -1.713042137630520E+05, -3.646166273865330E+05, -3.632195069714198E+04,  8.735209457526714E-01, -4.227540579182647E-01, -5.669913190952419E-03,
2461136.958333333, A.D. 2026-Apr-06 11:00:00.0000, -1.681529645382493E+05, -3.661240814607424E+05, -3.634091791337564E+04,  8.771614440568606E-01, -4.147152507165983E-01, -4.867399801294997E-03,
2461137.000000000, A.D. 2026-Apr-06 12:00:00.0000, -1.649887351731493E+05, -3.676025402480476E+05, -3.635699579652421E+04,  8.807321030494275E-01, -4.066456571430379E-01, -4.064737084983810E-03,
2461137.041666667, A.D. 2026-Apr-06 13:00:00.0000, -1.618117774302682E+05, -3.690518939105419E+05, -3.637018390550429E+04,  8.842327338391301E-01, -3.985458288762916E-01, -3.261978628578827E-03,
2461137.083333333, A.D. 2026-Apr-06 14:00:00.0000, -1.586223437462122E+05, -3.704720345962973E+05, -3.638048199192419E+04,  8.876631508164572E-01, -3.904163175586470E-01, -2.459177896651621E-03,
2461137.125000000, A.D. 2026-Apr-06 15:00:00.0000, -1.554206872199309E+05, -3.718628564392300E+05, -3.638788999964674E+04,  8.910231716163490E-01, -3.822576747945874E-01, -1.656388232866679E-03,
2461137.166666667, A.D. 2026-Apr-06 16:00:00.0000, -1.522070616011032E+05, -3.732242555589637E+05, -3.639240806435603E+04,  8.943126170813300E-01, -3.740704521504066E-01, -8.536628611334196E-04,
2461137.208333333, A.D. 2026-Apr-06 17:00:00.0000, -1.489817212786562E+05, -3.745561300606927E+05, -3.639403651312854E+04,  8.975313112250659E-01, -3.658552011548124E-01, -5.105488682635717E-05,
2461137.250000000, A.D. 2026-Apr-06 18:00:00.0000, -1.457449212694137E+05, -3.758583800350492E+05, -3.639277586400852E+04,  9.006790811963774E-01, -3.576124733005119E-01,  7.513827019265396E-04,
2461137.291666667, A.D. 2026-Apr-06 19:00:00.0000, -1.424969172068737E+05, -3.771309075579782E+05, -3.638862682558858E+04,  9.037557572437148E-01, -3.493428200467671E-01,  1.553597032890847E-03,
2461137.333333333, A.D. 2026-Apr-06 20:00:00.0000, -1.392379653301132E+05, -3.783736166906228E+05, -3.638159029659486E+04,  9.067611726801228E-01, -3.410467928229113E-01,  2.355535348307153E-03,
2461137.375000000, A.D. 2026-Apr-06 21:00:00.0000, -1.359683224728180E+05, -3.795864134792245E+05, -3.637166736547762E+04,  9.096951638487073E-01, -3.327249430328160E-01,  3.157145003410966E-03,
2461137.416666667, A.D. 2026-Apr-06 22:00:00.0000, -1.326882460524354E+05, -3.807692059550408E+05, -3.635885931000704E+04,  9.125575700886286E-01, -3.243778220602991E-01,  3.958373464889989E-03,
2461137.458333333, A.D. 2026-Apr-06 23:00:00.0000, -1.293979940594494E+05, -3.819219041342842E+05, -3.634316759687522E+04,  9.153482337016318E-01, -3.160059812754620E-01,  4.759168309282566E-03,
2461137.500000000, A.D. 2026-Apr-07 00:00:00.0000, -1.260978250467742E+05, -3.830444200180856E+05, -3.632459388130330E+04,  9.180669999191401E-01, -3.076099720419458E-01,  5.559477221317582E-03,
2461137.541666667, A.D. 2026-Apr-07 01:00:00.0000, -1.227879981192663E+05, -3.841366675924857E+05, -3.630314000665527E+04,  9.207137168699217E-01, -2.991903457250955E-01,  6.359247992197739E-03,
2461137.583333333, A.D. 2026-Apr-07 02:00:00.0000, -1.194687729233509E+05, -3.851985628284568E+05, -3.627880800405788E+04,  9.232882355483546E-01, -2.907476537010206E-01,  7.158428517827511E-03,
2461137.625000000, A.D. 2026-Apr-07 03:00:00.0000, -1.161404096367624E+05, -3.862300236819594E+05, -3.625160009202675E+04,  9.257904097833014E-01, -2.822824473665404E-01,  7.956966796987860E-03,
2461137.666666667, A.D. 2026-Apr-07 04:00:00.0000, -1.128031689583949E+05, -3.872309700940357E+05, -3.622151867609960E+04,  9.282200962076137E-01, -2.737952781500031E-01,  8.754810929458776E-03,
2461137.708333333, A.D. 2026-Apr-07 05:00:00.0000, -1.094573120982618E+05, -3.882013239909445E+05, -3.618856634847593E+04,  9.305771542282844E-01, -2.652866975229656E-01,  9.551909114091831E-03,
2461137.750000000, A.D. 2026-Apr-07 06:00:00.0000, -1.061031007675619E+05, -3.891410092843384E+05, -3.615274588766420E+04,  9.328614459972634E-01, -2.567572570127222E-01,  1.034820964683368E-02,
2461137.791666667, A.D. 2026-Apr-07 07:00:00.0000, -1.027407971688490E+05, -3.900499518714886E+05, -3.611406025813552E+04,  9.350728363829524E-01, -2.482075082156705E-01,  1.114366091870275E-02,
2461137.833333333, A.D. 2026-Apr-07 08:00:00.0000, -9.937066398630262E+04, -3.909280796355588E+05, -3.607251260998537E+04,  9.372111929423986E-01, -2.396380028115003E-01,  1.193821141372030E-02,
2461137.875000000, A.D. 2026-Apr-07 09:00:00.0000, -9.599296437609829E+04, -3.917753224459320E+05, -3.602810627860259E+04,  9.392763858942024E-01, -2.310492925781947E-01,  1.273180970679820E-02,
2461137.916666667, A.D. 2026-Apr-07 10:00:00.0000, -9.260796195687336E+04, -3.925916121585921E+05, -3.598084478434583E+04,  9.412682880921531E-01, -2.224419294078284E-01,  1.352440446158391E-02,
2461137.958333333, A.D. 2026-Apr-07 11:00:00.0000, -8.921592080028675E+04, -3.933768826165652E+05, -3.593073183222825E+04,  9.431867749996150E-01, -2.138164653231509E-01,  1.431594442826578E-02,
2461138.000000000, A.D. 2026-Apr-07 12:00:00.0000, -8.581710542166943E+04, -3.941310696504200E+05, -3.587777131160995E+04,  9.450317246646709E-01, -2.051734524949416E-01,  1.510637844133930E-02,
2461138.041666667, A.D. 2026-Apr-07 13:00:00.0000, -8.241178077076303E+04, -3.948541110788335E+05, -3.582196729589836E+04,  9.468030176960498E-01, -1.965134432601211E-01,  1.589565541733636E-02,
2461138.083333333, A.D. 2026-Apr-07 14:00:00.0000, -7.900021222254357E+04, -3.955459467092230E+05, -3.576332404225715E+04,  9.485005372398437E-01, -1.878369901406082E-01,  1.668372435251946E-02,
2461138.125000000, A.D. 2026-Apr-07 15:00:00.0000, -7.558266556812779E+04, -3.962065183384470E+05, -3.570184599132376E+04,  9.501241689570383E-01, -1.791446458629043E-01,  1.747053432054222E-02,
2461138.166666667, A.D. 2026-Apr-07 16:00:00.0000, -7.215940700575864E+04, -3.968357697535779E+05, -3.563753776693437E+04,  9.516738010018677E-01, -1.704369633783948E-01,  1.825603447007821E-02,
2461138.208333333, A.D. 2026-Apr-07 17:00:00.0000, -6.873070313186727E+04, -3.974336467327493E+05, -3.557040417585868E+04,  9.531493240010082E-01, -1.617144958843501E-01,  1.904017402241975E-02,
2461138.250000000, A.D. 2026-Apr-07 18:00:00.0000, -6.529682093220852E+04, -3.980000970460799E+05, -3.550045020754251E+04,  9.545506310336321E-01, -1.529777968456130E-01,  1.982290226904852E-02,
2461138.291666667, A.D. 2026-Apr-07 19:00:00.0000, -6.185802777306643E+04, -3.985350704566772E+05, -3.542768103385993E+04,  9.558776176123294E-01, -1.442274200169572E-01,  2.060416856917961E-02,
2461138.333333333, A.D. 2026-Apr-07 20:00:00.0000, -5.841459139252700E+04, -3.990385187217220E+05, -3.535210200887336E+04,  9.571301816649161E-01, -1.354639194661012E-01,  2.138392234728108E-02,
2461138.375000000, A.D. 2026-Apr-07 21:00:00.0000, -5.496677989181472E+04, -3.995103955936374E+05, -3.527371866860369E+04,  9.583082235171444E-01, -1.266878495973633E-01,  2.216211309057055E-02,
2461138.416666667, A.D. 2026-Apr-07 22:00:00.0000, -5.151486172668985E+04, -3.999506568213444E+05, -3.519253673080841E+04,  9.594116458763282E-01, -1.178997651759408E-01,  2.293869034649083E-02,
2461138.458333333, A.D. 2026-Apr-07 23:00:00.0000, -4.805910569890276E+04, -4.003592601516056E+05, -3.510856209476982E+04,  9.604403538158971E-01, -1.091002213527986E-01,  2.371360372016641E-02,
2461138.500000000, A.D. 2026-Apr-08 00:00:00.0000, -4.459978094770239E+04, -4.007361653304596E+05, -3.502180084109172E+04,  9.613942547608978E-01, -1.002897736901505E-01,  2.448680287184256E-02,
2461138.541666667, A.D. 2026-Apr-08 01:00:00.0000, -4.113715694139505E+04, -4.010813341047481E+05, -3.493225923150565E+04,  9.622732584744499E-01, -9.146897818751787E-02,  2.525823751430899E-02,
2461138.583333333, A.D. 2026-Apr-08 02:00:00.0000, -3.767150346895029E+04, -4.013947302237382E+05, -3.483994370868639E+04,  9.630772770451790E-01, -8.263839130834749E-02,  2.602785741030999E-02,
2461138.625000000, A.D. 2026-Apr-08 03:00:00.0000, -3.420309063165022E+04, -4.016763194408412E+05, -3.474486089607677E+04,  9.638062248756329E-01, -7.379857000717409E-02,  2.679561236994282E-02,
2461138.666666667, A.D. 2026-Apr-08 04:00:00.0000, -3.073218883477875E+04, -4.019260695154296E+05, -3.464701759772227E+04,  9.644600186717003E-01, -6.495007175730860E-02,  2.756145224804631E-02,
2461138.708333333, A.D. 2026-Apr-08 05:00:00.0000, -2.725906877934705E+04, -4.021439502147567E+05, -3.454642079811395E+04,  9.650385774330428E-01, -5.609345457903626E-02,  2.832532694158166E-02,
2461138.750000000, A.D. 2026-Apr-08 06:00:00.0000, -2.378400145385174E+04, -4.023299333159756E+05, -3.444307766204208E+04,  9.655418224445557E-01, -4.722927706830667E-02,  2.908718638700732E-02,
2461138.791666667, A.D. 2026-Apr-08 07:00:00.0000, -2.030725812606174E+04, -4.024839926082650E+05, -3.433699553445863E+04,  9.659696772688671E-01, -3.835809842589812E-02,  2.984698055764977E-02,
2461138.833333333, A.D. 2026-Apr-08 08:00:00.0000, -1.682911033483046E+04, -4.026061038950597E+05, -3.422818194034894E+04,  9.663220677398963E-01, -2.948047848703854E-02,  3.060465946107249E-02,
2461138.875000000, A.D. 2026-Apr-08 09:00:00.0000, -1.334982988192909E+04, -4.026962449963878E+05, -3.411664458461374E+04,  9.665989219574752E-01, -2.059697775146465E-02,  3.136017313644472E-02,
2461138.916666667, A.D. 2026-Apr-08 10:00:00.0000, -9.869688823897373E+03, -4.027543957513188E+05, -3.400239135195949E+04,  9.668001702830524E-01, -1.170815741390132E-02,  3.211347165191238E-02,
2461138.958333333, A.D. 2026-Apr-08 11:00:00.0000, -6.388959463907922E+03, -4.027805380205200E+05, -3.388543030679939E+04,  9.669257453364898E-01, -2.814579394942063E-03,  3.286450510197274E-02,
2461139.000000000, A.D. 2026-Apr-08 12:00:00.0000, -2.907914343640014E+03, -4.027746556889265E+05, -3.376576969316276E+04,  9.669755819939665E-01,  6.083193627687933E-03,  3.361322360485532E-02,
2461139.041666667, A.D. 2026-Apr-08 13:00:00.0000,  5.731737648410852E+02, -4.027367346685232E+05, -3.364341793461452E+04,  9.669496173870010E-01,  1.498459818750526E-02,  3.435957729991078E-02,
2461139.083333333, A.D. 2026-Apr-08 14:00:00.0000,  4.054031867203215E+03, -4.026667629012423E+05, -3.351838363418396E+04,  9.668477909026026E-01,  2.388906999729820E-02,  3.510351634500983E-02,
2461139.125000000, A.D. 2026-Apr-08 15:00:00.0000,  7.534386754969102E+03, -4.025647303619755E+05, -3.339067557430241E+04,  9.666700441845695E-01,  3.279604391683202E-02,  3.584499091395448E-02,
2461139.166666667, A.D. 2026-Apr-08 16:00:00.0000,  1.101396501364489E+04, -4.024306290617037E+05, -3.326030271675074E+04,  9.664163211359390E-01,  4.170495392025023E-02,  3.658395119390349E-02,
2461139.208333333, A.D. 2026-Apr-08 17:00:00.0000,  1.449249303085953E+04, -4.022644530507443E+05, -3.312727420261590E+04,  9.660865679226085E-01,  5.061523306319162E-02,  3.732034738281438E-02,
2461139.250000000, A.D. 2026-Apr-08 18:00:00.0000,  1.796969700451935E+04, -4.020661984221172E+05, -3.299159935225648E+04,  9.656807329781322E-01,  5.952631344964388E-02,  3.805412968690367E-02,
2461139.291666667, A.D. 2026-Apr-08 19:00:00.0000,  2.144530295098211E+04, -4.018358633150310E+05, -3.285328766527772E+04,  9.651987670097122E-01,  6.843762619855434E-02,  3.878524831812814E-02,
2461139.333333333, A.D. 2026-Apr-08 20:00:00.0000,  2.491903671325463E+04, -4.015734479184902E+05, -3.271234882051518E+04,  9.646406230053891E-01,  7.734860141021918E-02,  3.951365349168882E-02,
2461139.375000000, A.D. 2026-Apr-08 21:00:00.0000,  2.839062396921863E+04, -4.012789544750213E+05, -3.256879267602754E+04,  9.640062562424476E-01,  8.625866813247224E-02,  4.023929542356006E-02,
2461139.416666667, A.D. 2026-Apr-08 22:00:00.0000,  3.185979023988892E+04, -4.009523872845251E+05, -3.242262926909828E+04,  9.632956242970487E-01,  9.516725432669530E-02,  4.096212432804562E-02,
2461139.458333333, A.D. 2026-Apr-08 23:00:00.0000,  3.532626089770865E+04, -4.005937527082476E+05, -3.227386881624593E+04,  9.625086870550943E-01,  1.040737868336719E-01,  4.168209041536471E-02,
2461139.500000000, A.D. 2026-Apr-09 00:00:00.0000,  3.878976117488563E+04, -4.002030591728768E+05, -3.212252171324336E+04,  9.616454067243407E-01,  1.129776913393067E-01,  4.239914388926928E-02,
2461139.541666667, A.D. 2026-Apr-09 01:00:00.0000,  4.225001617177494E+04, -3.997803171747614E+05, -3.196859853514491E+04,  9.607057478477702E-01,  1.218783923402331E-01,  4.311323494469559E-02,
2461139.583333333, A.D. 2026-Apr-09 02:00:00.0000,  4.570675086531138E+04, -3.993255392842549E+05, -3.181211003632261E+04,  9.596896773182274E-01,  1.307753131093330E-01,  4.382431376545199E-02,
2461139.625000000, A.D. 2026-Apr-09 03:00:00.0000,  4.915969011749762E+04, -3.988387401501831E+05, -3.165306715051018E+04,  9.585971643943370E-01,  1.396678756611900E-01,  4.453233052194518E-02,
2461139.666666667, A.D. 2026-Apr-09 04:00:00.0000,  5.260855868395129E+04, -3.983199365044358E+05, -3.149148099085531E+04,  9.574281807177077E-01,  1.485555007175015E-01,  4.523723536894752E-02,
2461139.708333333, A.D. 2026-Apr-09 05:00:00.0000,  5.605308122251670E+04, -3.977691471666843E+05, -3.132736284997998E+04,  9.561827003314335E-01,  1.574376076724734E-01,  4.593897844340753E-02,
2461139.750000000, A.D. 2026-Apr-09 06:00:00.0000,  5.949298230194560E+04, -3.971863930492213E+05, -3.116072420004854E+04,  9.548606996999051E-01,  1.663136145582207E-01,  4.663750986230605E-02,
2461139.791666667, A.D. 2026-Apr-09 07:00:00.0000,  6.292798641065130E+04, -3.965716971619283E+05, -3.099157669284320E+04,  9.534621577299340E-01,  1.751829380101992E-01,  4.733277972056016E-02,
2461139.833333333, A.D. 2026-Apr-09 08:00:00.0000,  6.635781796554147E+04, -3.959250846173646E+05, -3.081993215984729E+04,  9.519870557932085E-01,  1.840449932326947E-01,  4.802473808897816E-02,
2461139.875000000, A.D. 2026-Apr-09 09:00:00.0000,  6.978220132093415E+04, -3.952465826359818E+05, -3.064580261233560E+04,  9.504353777500779E-01,  1.928991939643923E-01,  4.871333501226681E-02,
2461139.916666667, A.D. 2026-Apr-09 10:00:00.0000,  7.320086077756173E+04, -3.945362205514620E+05, -3.046920024147190E+04,  9.488071099746866E-01,  2.017449524440542E-01,  4.939852050709388E-02,
2461139.958333333, A.D. 2026-Apr-09 11:00:00.0000,  7.661352059166778E+04, -3.937940298161788E+05, -3.029013741841327E+04,  9.471022413814567E-01,  2.105816793763313E-01,  5.008024456020907E-02,
2461140.000000000, A.D. 2026-Apr-09 12:00:00.0000,  8.001990498420199E+04, -3.930200440067814E+05, -3.010862669442111E+04,  9.453207634529315E-01,  2.194087838977342E-01,  5.075845712662484E-02,
2461140.041666667, A.D. 2026-Apr-09 13:00:00.0000,  8.341973815011731E+04, -3.922142988299013E+05, -2.992468080097841E+04,  9.434626702689893E-01,  2.282256735427918E-01,  5.143310812785987E-02,
2461140.083333333, A.D. 2026-Apr-09 14:00:00.0000,  8.681274426777518E+04, -3.913768321279795E+05, -2.973831264991369E+04,  9.415279585374301E-01,  2.370317542104247E-01,  5.210414745024833E-02,
2461140.125000000, A.D. 2026-Apr-09 15:00:00.0000,  9.019864750846315E+04, -3.905076838852151E+05, -2.954953533353028E+04,  9.395166276259476E-01,  2.458264301305607E-01,  5.277152494331706E-02,
2461140.166666667, A.D. 2026-Apr-09 16:00:00.0000,  9.357717204603014E+04, -3.896068962336337E+05, -2.935836212474198E+04,  9.374286795954913E-01,  2.546091038310208E-01,  5.343519041823301E-02,
2461140.208333333, A.D. 2026-Apr-09 17:00:00.0000,  9.694804206664412E+04, -3.886745134592733E+05, -2.916480647721354E+04,  9.352641192350251E-01,  2.633791761047038E-01,  5.409509364632394E-02,
2461140.250000000, A.D. 2026-Apr-09 18:00:00.0000,  1.003109817786780E+05, -3.877105820084893E+05, -2.896888202550684E+04,  9.330229540976888E-01,  2.721360459771006E-01,  5.475118435767513E-02,
2461140.291666667, A.D. 2026-Apr-09 19:00:00.0000,  1.036657154227275E+05, -3.867151504943753E+05, -2.877060258523157E+04,  9.307051945383706E-01,  2.808791106741639E-01,  5.540341223980472E-02,
2461140.333333333, A.D. 2026-Apr-09 20:00:00.0000,  1.070119672817674E+05, -3.856882697032976E+05, -2.856998215320104E+04,  9.283108537526940E-01,  2.896077655905677E-01,  5.605172693641941E-02,
2461140.375000000, A.D. 2026-Apr-09 21:00:00.0000,  1.103494616914505E+05, -3.846299926015458E+05, -2.836703490759167E+04,  9.258399478174237E-01,  2.983214042583830E-01,  5.669607804625520E-02,
2461140.416666667, A.D. 2026-Apr-09 22:00:00.0000,  1.136779230505544E+05, -3.835403743420923E+05, -2.816177520810702E+04,  9.232924957322999E-01,  3.070194183162040E-01,  5.733641512200384E-02,
2461140.458333333, A.D. 2026-Apr-09 23:00:00.0000,  1.169970758315819E+05, -3.824194722714653E+05, -2.795421759614540E+04,  9.206685194633009E-01,  3.157011974787522E-01,  5.797268766932928E-02,
2461140.500000000, A.D. 2026-Apr-10 00:00:00.0000,  1.203066445915195E+05, -3.812673459367272E+05, -2.774437679497068E+04,  9.179680439873396E-01,  3.243661295069947E-01,  5.860484514597594E-02,
2461140.541666667, A.D. 2026-Apr-10 01:00:00.0000,  1.236063539827604E+05, -3.800840570925609E+05, -2.753226770988628E+04,  9.151910973390205E-01,  3.330136001792600E-01,  5.923283696103181E-02,
2461140.583333333, A.D. 2026-Apr-10 02:00:00.0000,  1.268959287641923E+05, -3.788696697084645E+05, -2.731790542841185E+04,  9.123377106557361E-01,  3.416429932600843E-01,  5.985661247394501E-02,
2461140.625000000, A.D. 2026-Apr-10 03:00:00.0000,  1.301750938124627E+05, -3.776242499760439E+05, -2.710130522046282E+04,  9.094079182301169E-01,  3.502536904756973E-01,  6.047612099434689E-02,
2461140.666666667, A.D. 2026-Apr-10 04:00:00.0000,  1.334435741334241E+05, -3.763478663164038E+05, -2.688248253853063E+04,  9.064017575588020E-01,  3.588450714846095E-01,  6.109131178134058E-02,
2461140.708333333, A.D. 2026-Apr-10 05:00:00.0000,  1.367010948737620E+05, -3.750405893876412E+05, -2.666145301786534E+04,  9.033192693943911E-01,  3.674165138508035E-01,  6.170213404311645E-02,
2461140.750000000, A.D. 2026-Apr-10 06:00:00.0000,  1.399473813328118E+05, -3.737024920924314E+05, -2.643823247665999E+04,  9.001604977988372E-01,  3.759673930176283E-01,  6.230853693667532E-02,
2461140.791666667, A.D. 2026-Apr-10 07:00:00.0000,  1.431821589745708E+05, -3.723336495857098E+05, -2.621283691623437E+04,  8.969254901982850E-01,  3.844970822824285E-01,  6.291046956766361E-02,
2461140.833333333, A.D. 2026-Apr-10 08:00:00.0000,  1.464051534399103E+05, -3.709341392824405E+05, -2.598528252122080E+04,  8.936142974393535E-01,  3.930049527719491E-01,  6.350788099032234E-02,
2461140.875000000, A.D. 2026-Apr-10 09:00:00.0000,  1.496160905589924E+05, -3.695040408654746E+05, -2.575558565974851E+04,  8.902269738468661E-01,  4.014903734185491E-01,  6.410072020755378E-02,
2461140.916666667, A.D. 2026-Apr-10 10:00:00.0000,  1.528146963638982E+05, -3.680434362934908E+05, -2.552376288362875E+04,  8.867635772830263E-01,  4.099527109372616E-01,  6.468893617110905E-02,
2461140.958333333, A.D. 2026-Apr-10 11:00:00.0000,  1.560006971014704E+05, -3.665524098090185E+05, -2.528983092853781E+04,  8.832241692080408E-01,  4.183913298037405E-01,  6.527247778189835E-02,
2461141.000000000, A.D. 2026-Apr-10 12:00:00.0000,  1.591738192463781E+05, -3.650310479465371E+05, -2.505380671419980E+04,  8.796088147421857E-01,  4.268055922331278E-01,  6.585129389042901E-02,
2461141.041666667, A.D. 2026-Apr-10 13:00:00.0000,  1.623337895144062E+05, -3.634794395406512E+05, -2.481570734456665E+04,  8.759175827293160E-01,  4.351948581598820E-01,  6.642533329737244E-02,
2461141.083333333, A.D. 2026-Apr-10 14:00:00.0000,  1.654803348759774E+05, -3.618976757343349E+05, -2.457555010799687E+04,  8.721505458018129E-01,  4.435584852186038E-01,  6.699454475426472E-02,
2461141.125000000, A.D. 2026-Apr-10 15:00:00.0000,  1.686131825699096E+05, -3.602858499872455E+05, -2.433335247743028E+04,  8.683077804469708E-01,  4.518958287259008E-01,  6.755887696434251E-02,
2461141.166666667, A.D. 2026-Apr-10 16:00:00.0000,  1.717320601174152E+05, -3.586440580840983E+05, -2.408913211056084E+04,  8.643893670748112E-01,  4.602062416633279E-01,  6.811827858351840E-02,
2461141.208333333, A.D. 2026-Apr-10 17:00:00.0000,  1.748366953363473E+05, -3.569723981431021E+05, -2.384290685000458E+04,  8.603953900873246E-01,  4.684890746614443E-01,  6.867269822149835E-02,
2461141.250000000, A.D. 2026-Apr-10 18:00:00.0000,  1.779268163556977E+05, -3.552709706244501E+05, -2.359469472346397E+04,  8.563259379491339E-01,  4.767436759850255E-01,  6.922208444304465E-02,
2461141.291666667, A.D. 2026-Apr-10 19:00:00.0000,  1.810021516303511E+05, -3.535398783388612E+05, -2.334451394388720E+04,  8.521811032595688E-01,  4.849693915194735E-01,  6.976638576938649E-02,
2461141.333333333, A.D. 2026-Apr-10 20:00:00.0000,  1.840624299561026E+05, -3.517792264561683E+05, -2.309238290962196E+04,  8.479609828261464E-01,  4.931655647584614E-01,  7.030555067978334E-02,
2461141.375000000, A.D. 2026-Apr-10 21:00:00.0000,  1.871073804849411E+05, -3.499891225139493E+05, -2.283832020456356E+04,  8.436656777394499E-01,  5.013315367928588E-01,  7.083952761324164E-02,
2461141.416666667, A.D. 2026-Apr-10 22:00:00.0000,  1.901367327406052E+05, -3.481696764261944E+05, -2.258234459829670E+04,  8.392952934493930E-01,  5.094666463009755E-01,  7.136826497038992E-02,
2461141.458333333, A.D. 2026-Apr-10 23:00:00.0000,  1.931502166344163E+05, -3.463210004920079E+05, -2.232447504622978E+04,  8.348499398428623E-01,  5.175702295401663E-01,  7.189171111551471E-02,
2461141.500000000, A.D. 2026-Apr-11 00:00:00.0000,  1.961475624813936E+05, -3.444432094043354E+05, -2.206473068972195E+04,  8.303297313227265E-01,  5.256416203398407E-01,  7.240981437876010E-02,
2461141.541666667, A.D. 2026-Apr-11 01:00:00.0000,  1.991285010166556E+05, -3.425364202587158E+05, -2.180313085620174E+04,  8.257347868881983E-01,  5.336801500959176E-01,  7.292252305849514E-02,
2461141.583333333, A.D. 2026-Apr-11 02:00:00.0000,  2.020927634121136E+05, -3.406007525620494E+05, -2.153969505927700E+04,  8.210652302165372E-01,  5.416851477667709E-01,  7.342978542385029E-02,
2461141.625000000, A.D. 2026-Apr-11 03:00:00.0000,  2.050400812934623E+05, -3.386363282413777E+05, -2.127444299883523E+04,  8.163211897460780E-01,  5.496559398707064E-01,  7.393154971742777E-02,
2461141.666666667, A.D. 2026-Apr-11 04:00:00.0000,  2.079701867574701E+05, -3.366432716526702E+05, -2.100739456113408E+04,  8.115027987605720E-01,  5.575918504850150E-01,  7.442776415818894E-02,
2461141.708333333, A.D. 2026-Apr-11 05:00:00.0000,  2.108828123895774E+05, -3.346217095896113E+05, -2.073856981888093E+04,  8.066101954748232E-01,  5.654922012466482E-01,  7.491837694451936E-02,
2461141.750000000, A.D. 2026-Apr-11 06:00:00.0000,  2.137776912818036E+05, -3.325717712923815E+05, -2.046798903130105E+04,  8.016435231216014E-01,  5.733563113545557E-01,  7.540333625747861E-02,
2461141.791666667, A.D. 2026-Apr-11 07:00:00.0000,  2.166545570509708E+05, -3.304935884564278E+05, -2.019567264419408E+04,  7.966029300398151E-01,  5.811834975737339E-01,  7.588259026423380E-02,
2461141.833333333, A.D. 2026-Apr-11 08:00:00.0000,  2.195131438572459E+05, -3.283872952412160E+05, -1.992164128997747E+04,  7.914885697639256E-01,  5.889730742410285E-01,  7.635608712168276E-02,
2461141.875000000, A.D. 2026-Apr-11 09:00:00.0000,  2.223531864230078E+05, -3.262530282789586E+05, -1.964591578771653E+04,  7.863006011145791E-01,  5.967243532727365E-01,  7.682377498026888E-02,
2461141.916666667, A.D. 2026-Apr-11 10:00:00.0000,  2.251744200520423E+05, -3.240909266833128E+05, -1.936851714314063E+04,  7.810391882904381E-01,  6.044366441740520E-01,  7.728560198798998E-02,
2461141.958333333, A.D. 2026-Apr-11 11:00:00.0000,  2.279765806490702E+05, -3.219011320580401E+05, -1.908946654864454E+04,  7.757045009611864E-01,  6.121092540504052E-01,  7.774151629460571E-02,
2461142.000000000, A.D. 2026-Apr-11 12:00:00.0000,  2.307594047396121E+05, -3.196837885056222E+05, -1.880878538327415E+04,  7.702967143616853E-01,  6.197414876207346E-01,  7.819146605604496E-02,
2461142.041666667, A.D. 2026-Apr-11 13:00:00.0000,  2.335226294901942E+05, -3.174390426358265E+05, -1.852649521269584E+04,  7.648160093872557E-01,  6.273326472327446E-01,  7.863539943901707E-02,
2461142.083333333, A.D. 2026-Apr-11 14:00:00.0000,  2.362659927288989E+05, -3.151670435742105E+05, -1.824261778914939E+04,  7.592625726900565E-01,  6.348820328801911E-01,  7.907326462582909E-02,
2461142.125000000, A.D. 2026-Apr-11 15:00:00.0000,  2.389892329662649E+05, -3.128679429705631E+05, -1.795717505138274E+04,  7.536365967765358E-01,  6.423889422222404E-01,  7.950500981941350E-02,
2461142.166666667, A.D. 2026-Apr-11 16:00:00.0000,  2.416920894165394E+05, -3.105418950072700E+05, -1.767018912456819E+04,  7.479382801059224E-01,  6.498526706049521E-01,  7.993058324856675E-02,
2461142.208333333, A.D. 2026-Apr-11 17:00:00.0000,  2.443743020192867E+05, -3.081890564076001E+05, -1.738168232019973E+04,  7.421678271897274E-01,  6.572725110849300E-01,  8.034993317340322E-02,
