date,eq_count,max_magnitude,mean_depth_km,energy_log10,dispersion_km
2021-04-19,1,4.8,616.53,12.0,0.0
2021-04-20,2,4.5,502.28,11.851029995663982,0.0
2021-04-21,0,,,,
2021-04-22,2,4.5,570.27,11.851029995663982,0.0
2021-04-23,2,5.1,521.905,12.626434862436485,0.0
2021-04-24,1,6.5,301.0,14.55,0.0
2021-04-25,1,4.5,523.74,11.55,0.0
2021-04-26,0,,,,
2021-04-27,1,4.5,517.86,11.55,0.0
2021-04-28,1,4.5,523.22,11.55,0.0
2021-04-29,1,4.5,595.6,11.55,0.0
2021-04-30,0,,,,
2021-05-01,0,,,,
2021-05-02,0,,,,
2021-05-03,3,4.8,486.3833333333334,12.268578117629064,62.402367295901584
2021-05-04,0,,,,
2021-05-05,0,,,,
2021-05-06,1,4.6,414.29,11.7,0.0
2021-05-07,1,6.1,384.0,13.95,0.0
2021-05-08,0,,,,
2021-05-09,0,,,,
2021-05-10,0,,,,
2021-05-11,0,,,,
2021-05-12,0,,,,
2021-05-13,1,5.7,415.63,13.35,0.0
2021-05-14,0,,,,
2021-05-15,0,,,,
2021-05-16,0,,,,
2021-05-17,0,,,,
2021-05-18,2,4.8,494.135,12.176434862436484,0.0
2021-05-19,1,5.1,596.07,12.45,0.0
2021-05-20,1,4.5,551.99,11.55,0.0
2021-05-21,0,,,,
2021-05-22,3,5.0,499.3966666666667,12.455037268934529,275.1748086822428
2021-05-23,0,,,,
2021-05-24,1,4.5,617.55,11.55,0.0
2021-05-25,0,,,,
2021-05-26,0,,,,
2021-05-27,0,,,,
2021-05-28,2,4.7,554.785,12.082474080687588,0.0
2021-05-29,0,,,,
2021-05-30,2,5.4,523.51,13.132474080687588,0.0
2021-05-31,0,,,,
2021-06-01,1,4.8,580.97,12.0,0.0
2021-06-02,1,4.9,593.58,12.15,0.0
2021-06-03,0,,,,
2021-06-04,0,,,,
2021-06-05,1,4.5,617.84,11.55,0.0
2021-06-06,1,5.6,432.0,13.2,0.0
2021-06-07,0,,,,
2021-06-08,0,,,,
2021-06-09,1,4.5,578.78,11.55,0.0
2021-06-10,0,,,,
2021-06-11,0,,,,
2021-06-12,0,,,,
2021-06-13,0,,,,
2021-06-14,1,4.6,465.47,11.7,0.0
2021-06-15,0,,,,
2021-06-16,0,,,,
2021-06-17,0,,,,
2021-06-18,3,4.7,516.7033333333334,12.151545298844896,257.2483540748231
2021-06-19,1,4.5,494.87,11.55,0.0
2021-06-20,0,,,,
2021-06-21,0,,,,
2021-06-22,1,4.6,520.17,11.7,0.0
2021-06-23,2,4.7,462.335,12.026434862436489,0.0
2021-06-24,1,5.7,337.0,13.35,0.0
2021-06-25,1,4.6,444.61,11.7,0.0
2021-06-26,0,,,,
2021-06-27,1,4.5,498.55,11.55,0.0
2021-06-28,0,,,,
2021-06-29,3,4.6,524.3933333333333,12.083077438168312,39.54468304754074
2021-06-30,1,4.6,493.72,11.7,0.0
2021-07-01,0,,,,
2021-07-02,1,6.1,599.56,13.95,0.0
2021-07-03,0,,,,
2021-07-04,2,4.9,560.26,12.247322793708696,0.0
2021-07-05,2,4.9,547.0999999999999,12.326434862436486,0.0
2021-07-06,1,4.5,567.48,11.55,0.0
2021-07-07,3,5.9,474.0,13.658243847475251,3835.3892596729806
2021-07-08,0,,,,
2021-07-09,3,4.6,445.2266666666667,12.083077438168312,2667.7596563207217
2021-07-10,0,,,,
2021-07-11,0,,,,
2021-07-12,0,,,,
2021-07-13,1,4.5,481.71,11.55,0.0
2021-07-14,1,5.0,628.49,12.3,0.0
2021-07-15,0,,,,
2021-07-16,0,,,,
2021-07-17,1,5.5,563.0,13.05,0.0
2021-07-18,2,4.5,506.9450000000001,11.851029995663982,0.0
2021-07-19,0,,,,
2021-07-20,0,,,,
2021-07-21,0,,,,
2021-07-22,1,4.5,502.85,11.55,0.0
2021-07-23,0,,,,
2021-07-24,2,4.6,555.51,11.932474080687586,0.0
2021-07-25,2,4.5,479.025,11.851029995663982,0.0
2021-07-26,2,4.5,592.38,11.851029995663982,0.0
2021-07-27,2,4.7,559.48,12.026434862436489,0.0
2021-07-28,1,5.2,356.28,12.6,0.0
2021-07-29,1,4.5,303.72,11.55,0.0
2021-07-30,0,,,,
2021-07-31,0,,,,
2021-08-01,0,,,,
2021-08-02,1,4.6,521.5,11.7,0.0
2021-08-03,2,5.5,517.515,13.068978441047737,0.0
2021-08-04,1,4.8,530.34,12.0,0.0
2021-08-05,2,5.4,539.11,13.132474080687588,0.0
2021-08-06,1,4.8,603.23,12.0,0.0
2021-08-07,0,,,,
2021-08-08,1,4.5,597.33,11.55,0.0
2021-08-09,0,,,,
2021-08-10,0,,,,
2021-08-11,0,,,,
2021-08-12,1,5.5,522.85,13.05,0.0
2021-08-13,0,,,,
2021-08-14,1,4.5,384.8,11.55,0.0
2021-08-15,0,,,,
2021-08-16,0,,,,
2021-08-17,1,4.6,577.47,11.7,0.0
2021-08-18,0,,,,
2021-08-19,0,,,,
2021-08-20,1,4.6,417.42,11.7,0.0
2021-08-21,0,,,,
2021-08-22,1,4.5,383.62,11.55,0.0
2021-08-23,0,,,,
2021-08-24,0,,,,
2021-08-25,1,4.5,589.76,11.55,0.0
2021-08-26,1,4.8,553.69,12.0,0.0
2021-08-27,0,,,,
2021-08-28,0,,,,
2021-08-29,0,,,,
2021-08-30,0,,,,
2021-08-31,2,5.3,575.79,12.776572375596103,0.0
2021-09-01,1,4.6,510.26,11.7,0.0
2021-09-02,1,5.3,441.46,12.75,0.0
2021-09-03,1,5.8,585.0,13.5,0.0
2021-09-04,1,4.6,576.0,11.7,0.0
2021-09-05,0,,,,
2021-09-06,1,4.5,527.53,11.55,0.0
2021-09-07,2,4.9,550.75,12.281879480002065,0.0
2021-09-08,0,,,,
2021-09-09,2,5.0,572.9849999999999,12.371081852649532,0.0
2021-09-10,1,4.6,617.27,11.7,0.0
2021-09-11,1,4.8,538.69,12.0,0.0
2021-09-12,2,5.3,394.86,12.80149694202523,0.0
2021-09-13,3,5.8,436.5333333333333,13.511599670365037,3297.036685753449
2021-09-14,0,,,,
2021-09-15,0,,,,
2021-09-16,2,4.9,506.545,12.247322793708696,0.0
2021-09-17,0,,,,
2021-09-18,0,,,,
2021-09-19,0,,,,
2021-09-20,2,5.3,482.575,12.776572375596103,0.0
2021-09-21,1,4.6,320.78,11.7,0.0
2021-09-22,2,5.0,481.735,12.371081852649532,0.0
2021-09-23,2,4.6,539.355,11.932474080687586,0.0
2021-09-24,0,,,,
2021-09-25,1,4.8,619.92,12.0,0.0
2021-09-26,1,4.5,424.15,11.55,0.0
2021-09-27,0,,,,
2021-09-28,2,4.9,463.665,12.382474080687588,0.0
2021-09-29,2,6.1,432.095,13.954845729795275,0.0
2021-09-30,1,4.6,536.32,11.7,0.0
2021-10-01,0,,,,
2021-10-02,3,7.3,547.4833333333333,15.753490334928491,5650.291249148765
2021-10-03,0,,,,
2021-10-04,1,4.9,528.22,12.15,0.0
2021-10-05,2,4.5,553.4849999999999,11.851029995663982,0.0
2021-10-06,0,,,,
2021-10-07,0,,,,
2021-10-08,0,,,,
2021-10-09,2,6.9,491.25,15.154845729795278,0.0
2021-10-10,2,4.6,580.2049999999999,12.00102999566398,0.0
2021-10-11,0,,,,
2021-10-12,2,5.4,518.59,12.918978441047736,0.0
2021-10-13,0,,,,
2021-10-14,1,4.6,528.62,11.7,0.0
2021-10-15,1,4.5,394.71,11.55,0.0
2021-10-16,0,,,,
2021-10-17,2,5.0,520.7650000000001,12.431879480002063,0.0
2021-10-18,1,4.8,492.29,12.0,0.0
2021-10-19,0,,,,
2021-10-20,0,,,,
2021-10-21,2,6.1,411.39,14.001496942025229,0.0
2021-10-22,1,4.5,654.81,11.55,0.0
2021-10-23,0,,,,
2021-10-24,0,,,,
2021-10-25,1,4.7,524.61,11.85,0.0
2021-10-26,0,,,,
2021-10-27,2,4.7,412.54,12.026434862436489,0.0
2021-10-28,0,,,,
2021-10-29,1,4.6,530.3,11.7,0.0
2021-10-30,1,5.5,380.65,13.05,0.0
2021-10-31,0,,,,
2021-11-01,1,4.6,505.8,11.7,0.0
2021-11-02,1,4.6,551.48,11.7,0.0
2021-11-03,1,4.8,576.32,12.0,0.0
2021-11-04,2,5.3,562.1800000000001,12.776572375596103,0.0
2021-11-05,2,4.9,384.17,12.247322793708696,0.0
2021-11-06,1,4.7,514.13,11.85,0.0
2021-11-07,0,,,,
2021-11-08,1,4.5,331.59,11.55,0.0
2021-11-09,0,,,,
2021-11-10,0,,,,
2021-11-11,0,,,,
2021-11-12,0,,,,
2021-11-13,2,4.9,506.63,12.451029995663982,0.0
2021-11-14,0,,,,
2021-11-15,0,,,,
2021-11-16,0,,,,
2021-11-17,2,5.5,548.2249999999999,13.068978441047737,0.0
2021-11-18,1,4.7,485.81,11.85,0.0
2021-11-19,0,,,,
2021-11-20,0,,,,
2021-11-21,0,,,,
2021-11-22,3,4.8,490.10666666666674,12.268578117629064,147.84238347659013
2021-11-23,2,4.5,475.37,11.851029995663982,0.0
2021-11-24,0,,,,
2021-11-25,1,4.7,380.31,11.85,0.0
2021-11-26,1,5.8,513.0,13.5,0.0
2021-11-27,0,,,,
2021-11-28,1,4.9,537.93,12.15,0.0
2021-11-29,1,4.5,537.71,11.55,0.0
2021-11-30,0,,,,
2021-12-01,0,,,,
2021-12-02,1,4.6,314.4,11.7,0.0
2021-12-03,0,,,,
2021-12-04,0,,,,
2021-12-05,0,,,,
2021-12-06,1,4.5,538.4,11.55,0.0
2021-12-07,1,4.5,406.33,11.55,0.0
2021-12-08,2,4.5,523.665,11.851029995663982,0.0
2021-12-09,1,4.5,501.46,11.55,0.0
2021-12-10,0,,,,
2021-12-11,0,,,,
2021-12-12,1,4.5,495.27,11.55,0.0
2021-12-13,3,5.0,549.0133333333333,12.455037268934529,87.46409445793365
2021-12-14,0,,,,
2021-12-15,1,5.0,472.83,12.3,0.0
2021-12-16,2,5.2,367.015,12.671081852649534,0.0
2021-12-17,1,5.7,575.13,13.35,0.0
2021-12-18,0,,,,
2021-12-19,0,,,,
2021-12-20,0,,,,
2021-12-21,0,,,,
2021-12-22,0,,,,
2021-12-23,0,,,,
2021-12-24,1,4.5,443.33,11.55,0.0
2021-12-25,4,5.2,491.725,12.795852907698729,237.3982172229257
2021-12-26,3,6.1,593.0933333333334,13.958527784861625,157.67855035773377
2021-12-27,0,,,,
2021-12-28,2,4.6,611.14,11.932474080687586,0.0
2021-12-29,2,4.7,479.54,12.026434862436489,0.0
2021-12-30,2,5.1,472.025,12.501496942025229,0.0
2021-12-31,0,,,,
2022-01-01,0,,,,
2022-01-02,0,,,,
2022-01-03,1,4.5,506.3,11.55,0.0
2022-01-04,3,6.0,466.4,13.805852331793355,873.8861947313917
2022-01-05,0,,,,
2022-01-06,1,4.5,574.41,11.55,0.0
2022-01-07,0,,,,
2022-01-08,0,,,,
2022-01-09,2,4.6,518.14,11.932474080687586,0.0
2022-01-10,4,5.7,553.4075,13.391918209943862,300.0832755915104
2022-01-11,0,,,,
2022-01-12,1,4.5,514.03,11.55,0.0
2022-01-13,0,,,,
2022-01-14,0,,,,
2022-01-15,0,,,,
2022-01-16,2,6.1,460.315,13.952435376181215,0.0
2022-01-17,0,,,,
2022-01-18,0,,,,
2022-01-19,0,,,,
2022-01-20,0,,,,
2022-01-21,2,4.7,423.235,12.151029995663984,0.0
2022-01-22,0,,,,
2022-01-23,0,,,,
2022-01-24,2,4.5,456.36,11.851029995663982,0.0
2022-01-25,0,,,,
2022-01-26,0,,,,
2022-01-27,1,4.7,599.59,11.85,0.0
2022-01-28,4,4.9,603.3475,12.49455220846809,365.40646125809286
2022-01-29,0,,,,
2022-01-30,2,4.6,549.74,12.00102999566398,0.0
2022-01-31,0,,,,
2022-02-01,1,4.5,591.14,11.55,0.0
2022-02-02,2,4.5,479.94,11.851029995663982,0.0
2022-02-03,0,,,,
2022-02-04,1,4.5,544.48,11.55,0.0
2022-02-05,1,4.5,617.08,11.55,0.0
2022-02-06,4,4.6,486.3025,12.194688413660042,410.7015033349261
2022-02-07,2,4.7,379.72,12.082474080687588,0.0
2022-02-08,0,,,,
2022-02-09,2,4.6,514.825,12.00102999566398,0.0
2022-02-10,0,,,,
2022-02-11,0,,,,
2022-02-12,0,,,,
2022-02-13,1,4.9,365.8,12.15,0.0
2022-02-14,0,,,,
2022-02-15,0,,,,
2022-02-16,1,6.8,535.0,15.0,0.0
2022-02-17,1,5.5,303.72,13.05,0.0
2022-02-18,1,4.5,545.94,11.55,0.0
2022-02-19,0,,,,
2022-02-20,2,4.5,325.86,11.851029995663982,0.0
2022-02-21,1,4.8,538.88,12.0,0.0
2022-02-22,1,4.5,500.33,11.55,0.0
2022-02-23,1,4.5,493.0,11.55,0.0
2022-02-24,1,4.6,490.26,11.7,0.0
2022-02-25,1,4.5,492.57,11.55,0.0
2022-02-26,1,4.5,561.89,11.55,0.0
2022-02-27,0,,,,
2022-02-28,2,4.6,523.505,11.932474080687586,0.0
2022-03-01,0,,,,
2022-03-02,0,,,,
2022-03-03,0,,,,
2022-03-04,0,,,,
2022-03-05,0,,,,
2022-03-06,0,,,,
2022-03-07,1,6.1,581.83,13.95,0.0
2022-03-08,2,4.6,555.595,11.932474080687586,0.0
2022-03-09,0,,,,
2022-03-10,2,4.9,533.9949999999999,12.247322793708696,0.0
2022-03-11,0,,,,
2022-03-12,0,,,,
2022-03-13,0,,,,
2022-03-14,1,4.5,580.98,11.55,0.0
2022-03-15,1,4.8,548.08,12.0,0.0
2022-03-16,3,4.7,514.04,12.151545298844896,125.59591837199424
2022-03-17,0,,,,
2022-03-18,1,4.5,530.2,11.55,0.0
2022-03-19,1,4.7,594.74,11.85,0.0
2022-03-20,2,4.7,506.61,12.026434862436489,0.0
2022-03-21,0,,,,
2022-03-22,1,4.6,511.41,11.7,0.0
2022-03-23,0,,,,
2022-03-24,1,4.5,533.8,11.55,0.0
2022-03-25,1,4.8,487.54,12.0,0.0
2022-03-26,2,4.9,599.14,12.247322793708696,0.0
2022-03-27,0,,,,
2022-03-28,2,4.6,439.715,12.00102999566398,0.0
2022-03-29,2,4.6,562.41,11.932474080687586,0.0
2022-03-30,0,,,,
2022-03-31,2,4.6,533.95,11.932474080687586,0.0
2022-04-01,0,,,,
2022-04-02,0,,,,
2022-04-03,0,,,,
2022-04-04,1,4.8,514.4,12.0,0.0
2022-04-05,0,,,,
2022-04-06,0,,,,
2022-04-07,0,,,,
2022-04-08,1,4.5,558.27,11.55,0.0
2022-04-09,1,4.9,504.16,12.15,0.0
2022-04-10,0,,,,
2022-04-11,2,4.5,547.245,11.851029995663982,0.0
2022-04-12,0,,,,
2022-04-13,0,,,,
2022-04-14,0,,,,
2022-04-15,1,4.6,507.05,11.7,0.0
2022-04-16,1,4.6,460.04,11.7,0.0
2022-04-17,0,,,,
2022-04-18,1,4.5,543.52,11.55,0.0
2022-04-19,0,,,,
2022-04-20,0,,,,
2022-04-21,1,4.7,488.96,11.85,0.0
2022-04-22,0,,,,
2022-04-23,1,4.5,514.26,11.55,0.0
2022-04-24,1,4.5,540.34,11.55,0.0
2022-04-25,1,4.6,590.85,11.7,0.0
2022-04-26,1,4.6,603.3,11.7,0.0
2022-04-27,0,,,,
2022-04-28,0,,,,
2022-04-29,0,,,,
2022-04-30,2,4.5,557.78,11.851029995663982,0.0
2022-05-01,1,4.7,391.87,11.85,0.0
2022-05-02,2,5.4,469.425,12.926572375596104,0.0
2022-05-03,1,4.9,488.58,12.15,0.0
2022-05-04,1,4.6,597.59,11.7,0.0
2022-05-05,1,4.6,531.77,11.7,0.0
2022-05-06,1,5.4,507.12,12.900000000000002,0.0
2022-05-07,0,,,,
2022-05-08,0,,,,
2022-05-09,2,5.3,461.17,12.776572375596103,0.0
2022-05-10,2,5.4,458.03,12.997322793708696,0.0
2022-05-11,2,4.6,444.79,11.932474080687586,0.0
2022-05-12,2,4.7,537.54,12.082474080687588,0.0
2022-05-13,1,4.8,523.58,12.0,0.0
2022-05-14,1,4.6,579.96,11.7,0.0
2022-05-15,0,,,,
2022-05-16,0,,,,
2022-05-17,0,,,,
2022-05-18,0,,,,
2022-05-19,2,4.7,569.79,12.026434862436489,0.0
2022-05-20,0,,,,
2022-05-21,0,,,,
2022-05-22,7,6.3,596.4028571428571,14.269103741250206,214.90011908305289
2022-05-23,2,4.5,552.315,11.851029995663982,0.0
2022-05-24,4,5.0,455.8025,12.575876541588778,385.5598768445917
2022-05-25,0,,,,
2022-05-26,1,4.9,391.03,12.15,0.0
2022-05-27,1,4.6,624.77,11.7,0.0
2022-05-28,0,,,,
2022-05-29,1,4.6,305.59,11.7,0.0
2022-05-30,0,,,,
2022-05-31,0,,,,
2022-06-01,0,,,,
2022-06-02,0,,,,
2022-06-03,2,5.4,528.215,12.937077764450722,0.0
2022-06-04,1,4.6,522.1,11.7,0.0
2022-06-05,0,,,,
2022-06-06,0,,,,
2022-06-07,0,,,,
2022-06-08,2,6.5,614.06,14.551725525028791,0.0
2022-06-09,0,,,,
2022-06-10,0,,,,
2022-06-11,0,,,,
2022-06-12,1,4.8,562.2,12.0,0.0
2022-06-13,0,,,,
2022-06-14,1,4.6,487.13,11.7,0.0
2022-06-15,0,,,,
2022-06-16,0,,,,
2022-06-17,2,4.7,395.84,12.026434862436489,0.0
2022-06-18,1,4.6,546.167,11.7,0.0
2022-06-19,0,,,,
2022-06-20,1,4.5,558.4,11.55,0.0
2022-06-21,0,,,,
2022-06-22,1,5.6,499.8,13.2,0.0
2022-06-23,2,4.6,553.62,11.932474080687586,0.0
2022-06-24,0,,,,
2022-06-25,0,,,,
2022-06-26,0,,,,
2022-06-27,0,,,,
2022-06-28,0,,,,
2022-06-29,0,,,,
2022-06-30,0,,,,
2022-07-01,0,,,,
2022-07-02,1,5.9,309.0,13.650000000000002,0.0
2022-07-03,0,,,,
2022-07-04,2,5.2,458.4125,12.63707776445072,0.0
2022-07-05,1,4.6,579.93,11.7,0.0
2022-07-06,0,,,,
2022-07-07,1,4.6,321.7,11.7,0.0
2022-07-08,0,,,,
2022-07-09,0,,,,
2022-07-10,1,4.5,514.662,11.55,0.0
2022-07-11,0,,,,
2022-07-12,0,,,,
2022-07-13,1,4.7,527.86,11.85,0.0
2022-07-14,0,,,,
2022-07-15,0,,,,
2022-07-16,1,4.5,368.74,11.55,0.0
2022-07-17,0,,,,
2022-07-18,1,4.5,523.16,11.55,0.0
2022-07-19,0,,,,
2022-07-20,0,,,,
2022-07-21,0,,,,
2022-07-22,0,,,,
2022-07-23,2,4.6,566.03,11.932474080687586,0.0
2022-07-24,0,,,,
2022-07-25,0,,,,
2022-07-26,1,4.7,598.72,11.85,0.0
2022-07-27,3,5.7,502.00966666666665,13.39335206932317,36.32943654634032
2022-07-28,1,4.8,601.33,12.0,0.0
2022-07-29,2,5.1,434.6985,12.521081852649532,0.0
2022-07-30,1,4.5,329.055,11.55,0.0
2022-07-31,1,4.5,471.556,11.55,0.0
2022-08-01,2,4.7,544.2760000000001,12.082474080687588,0.0
2022-08-02,1,5.6,536.317,13.2,0.0
2022-08-03,0,,,,
2022-08-04,0,,,,
2022-08-05,0,,,,
2022-08-06,2,4.6,471.894,12.00102999566398,0.0
2022-08-07,1,4.8,594.561,12.0,0.0
2022-08-08,0,,,,
2022-08-09,1,4.8,502.338,12.0,0.0
2022-08-10,2,4.8,578.6435,12.232474080687586,0.0
2022-08-11,0,,,,
2022-08-12,1,4.5,370.929,11.55,0.0
2022-08-13,2,5.3,371.033,12.776572375596103,0.0
2022-08-14,0,,,,
2022-08-15,1,4.8,552.772,12.0,0.0
2022-08-16,1,4.5,331.474,11.55,0.0
2022-08-17,1,5.5,480.972,13.05,0.0
2022-08-18,1,4.8,490.055,12.0,0.0
2022-08-19,0,,,,
2022-08-20,1,4.9,508.398,12.15,0.0
2022-08-21,0,,,,
2022-08-22,0,,,,
2022-08-23,5,4.6,483.7516,12.315301528090297,355.99933308048014
2022-08-24,1,4.8,499.849,12.0,0.0
2022-08-25,0,,,,
2022-08-26,0,,,,
2022-08-27,1,4.5,548.612,11.55,0.0
2022-08-28,1,5.0,558.816,12.3,0.0
2022-08-29,0,,,,
2022-08-30,1,4.5,401.077,11.55,0.0
2022-08-31,1,4.8,563.549,12.0,0.0
2022-09-01,0,,,,
2022-09-02,1,4.6,528.414,11.7,0.0
2022-09-03,1,4.7,481.809,11.85,0.0
2022-09-04,0,,,,
2022-09-05,1,4.8,517.09,12.0,0.0
2022-09-06,1,4.6,503.733,11.7,0.0
2022-09-07,0,,,,
2022-09-08,5,5.4,528.3471999999999,13.000365348003148,446.88455410877606
2022-09-09,0,,,,
2022-09-10,2,4.5,442.355,11.851029995663982,0.0
2022-09-11,2,5.5,623.751,13.063520922108038,0.0
2022-09-12,0,,,,
2022-09-13,2,4.9,429.7945,12.326434862436486,0.0
2022-09-14,0,,,,
2022-09-15,0,,,,
2022-09-16,0,,,,
2022-09-17,0,,,,
2022-09-18,0,,,,
2022-09-19,0,,,,
2022-09-20,1,4.5,356.875,11.55,0.0
2022-09-21,0,,,,
2022-09-22,1,4.5,561.3,11.55,0.0
2022-09-23,1,5.4,609.359,12.900000000000002,0.0
2022-09-24,0,,,,
2022-09-25,0,,,,
2022-09-26,0,,,,
2022-09-27,0,,,,
2022-09-28,0,,,,
2022-09-29,0,,,,
2022-09-30,2,4.7,477.13,12.026434862436489,0.0
2022-10-01,1,4.5,500.783,11.55,0.0
2022-10-02,0,,,,
2022-10-03,0,,,,
2022-10-04,0,,,,
2022-10-05,0,,,,
2022-10-06,1,4.8,538.514,12.0,0.0
2022-10-07,1,4.6,502.093,11.7,0.0
2022-10-08,0,,,,
2022-10-09,3,4.5,509.75233333333335,12.027121254719663,236.5671415256003
2022-10-10,0,,,,
2022-10-11,3,4.9,512.1733333333333,12.442064236471372,172.59214030475653
2022-10-12,2,4.9,546.015,12.247322793708696,0.0
2022-10-13,0,,,,
2022-10-14,1,5.4,574.003,12.900000000000002,0.0
2022-10-15,0,,,,
2022-10-16,0,,,,
2022-10-17,0,,,,
2022-10-18,2,5.0,438.722,12.397322793708696,0.0
2022-10-19,0,,,,
2022-10-20,2,5.1,476.025,12.501496942025229,0.0
2022-10-21,0,,,,
2022-10-22,0,,,,
2022-10-23,2,4.9,531.595,12.281879480002065,0.0
2022-10-24,0,,,,
2022-10-25,3,4.6,596.5016666666667,12.083077438168312,76.77324724985779
2022-10-26,1,4.5,548.47,11.55,0.0
2022-10-27,1,4.5,511.663,11.55,0.0
2022-10-28,1,4.9,536.986,12.15,0.0
2022-10-29,0,,,,
2022-10-30,0,,,,
2022-10-31,0,,,,
2022-11-01,2,4.6,516.5675,11.932474080687586,0.0
2022-11-02,1,4.7,511.433,11.85,0.0
2022-11-03,0,,,,
2022-11-04,1,4.9,533.108,12.15,0.0
2022-11-05,1,5.3,384.085,12.75,0.0
2022-11-06,0,,,,
2022-11-07,2,4.5,533.534,11.851029995663982,0.0
2022-11-08,0,,,,
2022-11-09,8,7.0,613.464,15.544328300041268,345.3682580829658
2022-11-10,1,4.5,554.452,11.55,0.0
2022-11-11,4,4.9,549.52375,12.605758297818772,4817.144332786369
2022-11-12,5,7.0,574.6798,15.301105824692144,8.973333352900646
2022-11-13,3,5.0,483.0326666666666,12.455037268934529,2745.8098955196588
2022-11-14,5,6.1,562.1016,14.257371000337931,3659.68495065397
2022-11-15,0,,,,
2022-11-16,0,,,,
2022-11-17,1,4.7,323.945,11.85,0.0
2022-11-18,0,,,,
2022-11-19,0,,,,
2022-11-20,2,4.7,441.802,12.026434862436489,0.0
2022-11-21,1,5.3,426.137,12.75,0.0
2022-11-22,1,4.8,542.028,12.0,0.0
2022-11-23,1,4.7,470.278,11.85,0.0
2022-11-24,2,4.6,520.1265000000001,12.00102999566398,0.0
2022-11-25,3,5.0,454.05233333333337,12.432149462752689,3304.736619181589
2022-11-26,1,4.5,303.878,11.55,0.0
2022-11-27,0,,,,
2022-11-28,1,4.5,537.459,11.55,0.0
2022-11-29,1,5.0,604.694,12.3,0.0
2022-11-30,0,,,,
2022-12-01,2,4.5,535.9955,11.851029995663982,0.0
2022-12-02,1,4.6,568.467,11.7,0.0
2022-12-03,1,4.5,543.868,11.55,0.0
2022-12-04,1,4.9,600.749,12.15,0.0
2022-12-05,0,,,,
2022-12-06,0,,,,
2022-12-07,1,4.5,591.649,11.55,0.0
2022-12-08,0,,,,
2022-12-09,0,,,,
2022-12-10,2,5.1,592.9780000000001,12.501496942025229,0.0
2022-12-11,2,5.0,592.5654999999999,12.371081852649532,0.0
2022-12-12,2,4.8,530.9045,12.176434862436484,0.0
2022-12-13,2,4.8,447.532,12.131879480002064,0.0
2022-12-14,0,,,,
2022-12-15,1,4.5,375.408,11.55,0.0
2022-12-16,1,4.6,562.573,11.7,0.0
2022-12-17,0,,,,
2022-12-18,1,4.6,583.957,11.7,0.0
2022-12-19,0,,,,
2022-12-20,1,4.6,516.248,11.7,0.0
2022-12-21,0,,,,
2022-12-22,0,,,,
2022-12-23,0,,,,
2022-12-24,1,5.5,519.989,13.05,0.0
2022-12-25,0,,,,
2022-12-26,2,5.5,445.7585,13.063520922108038,0.0
2022-12-27,0,,,,
2022-12-28,3,4.5,545.9173333333333,12.027121254719663,235.54860761935475
2022-12-29,1,4.6,622.502,11.7,0.0
2022-12-30,0,,,,
2022-12-31,3,4.8,561.558,12.232901311711837,203.22199049462435
2023-01-01,1,5.1,595.724,12.45,0.0
2023-01-02,3,4.6,539.6173333333334,12.083077438168312,2801.712508664465
2023-01-03,0,,,,
2023-01-04,1,4.5,463.681,11.55,0.0
2023-01-05,1,4.8,391.85,12.0,0.0
2023-01-06,2,5.9,536.2635,13.653436094751733,0.0
2023-01-07,2,4.6,590.5025,11.932474080687586,0.0
2023-01-08,1,4.6,479.628,11.7,0.0
2023-01-09,1,4.5,497.676,11.55,0.0
2023-01-10,1,5.1,582.21,12.45,0.0
2023-01-11,0,,,,
2023-01-12,2,5.5,561.8935,13.063520922108038,0.0
2023-01-13,1,4.5,476.97,11.55,0.0
2023-01-14,0,,,,
2023-01-15,3,5.2,532.8113333333333,12.801482425429583,3065.209173714413
2023-01-16,1,6.3,405.0,14.25,0.0
2023-01-17,0,,,,
2023-01-18,1,4.5,507.941,11.55,0.0
2023-01-19,2,4.9,552.819,12.247322793708696,0.0
2023-01-20,1,6.8,596.837,15.0,0.0
2023-01-21,0,,,,
2023-01-22,1,4.6,387.431,11.7,0.0
2023-01-23,1,4.5,557.901,11.55,0.0
2023-01-24,2,6.4,546.9884999999999,14.400613024402976,0.0
2023-01-25,2,4.6,496.556,11.932474080687586,0.0
2023-01-26,0,,,,
2023-01-27,2,4.6,525.7429999999999,11.932474080687586,0.0
2023-01-28,0,,,,
2023-01-29,0,,,,
2023-01-30,0,,,,
2023-01-31,1,4.8,516.421,12.0,0.0
2023-02-01,0,,,,
2023-02-02,3,4.6,418.624,12.083077438168312,142.82275703014736
2023-02-03,0,,,,
2023-02-04,0,,,,
2023-02-05,1,4.5,571.745,11.55,0.0
2023-02-06,1,4.9,326.66,12.15,0.0
2023-02-07,1,4.8,613.484,12.0,0.0
2023-02-08,1,4.7,582.548,11.85,0.0
2023-02-09,1,4.5,561.835,11.55,0.0
2023-02-10,0,,,,
2023-02-11,1,4.5,573.441,11.55,0.0
2023-02-12,1,4.5,529.706,11.55,0.0
2023-02-13,1,6.1,354.0,13.95,0.0
2023-02-14,1,4.9,551.636,12.15,0.0
2023-02-15,2,4.6,597.6405,11.932474080687586,0.0
2023-02-16,2,4.9,431.0855,12.247322793708696,0.0
2023-02-17,1,4.7,491.821,11.85,0.0
2023-02-18,1,5.2,545.057,12.6,0.0
2023-02-19,1,4.5,584.814,11.55,0.0
